Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa30h_enhancer_genes,1224,ZNF480,942.7,"ARCHS4 Coexpression,1405;Enrichr Queries,697;GTEx Coexpression,726",,True
IFNa30h_enhancer_genes,1225,PHOX2A,943.3,"ARCHS4 Coexpression,183;Enrichr Queries,1313;GTEx Coexpression,1334",,True
IFNa30h_enhancer_genes,1226,ZNF85,944.0,"ARCHS4 Coexpression,1544;Enrichr Queries,110;GTEx Coexpression,1178",,True
IFNa30h_enhancer_genes,1227,ZBTB44,944.3,"ARCHS4 Coexpression,1267;Enrichr Queries,344;GTEx Coexpression,1222",,True
IFNa30h_enhancer_genes,1228,PRDM5,945.8,"Literature ChIP-seq,110;ARCHS4 Coexpression,1518;Enrichr Queries,1283;GTEx Coexpression,872",,True
IFNa30h_enhancer_genes,1229,ZNF788P,946.0,"ARCHS4 Coexpression,1127;Enrichr Queries,1083;GTEx Coexpression,628",,True
IFNa30h_enhancer_genes,1230,ZNF285,946.0,"ARCHS4 Coexpression,1549;GTEx Coexpression,343",,True
IFNa30h_enhancer_genes,1231,ZNF154,947.0,"ARCHS4 Coexpression,1132;Enrichr Queries,208;GTEx Coexpression,1501",,True
IFNa30h_enhancer_genes,1232,ZNF136,947.7,"ARCHS4 Coexpression,369;Enrichr Queries,1171;GTEx Coexpression,1303",,True
IFNa30h_enhancer_genes,1233,FIZ1,948.0,"ARCHS4 Coexpression,1220;Enrichr Queries,73;GTEx Coexpression,1551",,True
IFNa30h_enhancer_genes,1234,LHX2,948.8,"ARCHS4 Coexpression,1134;Enrichr Queries,1150;ReMap ChIP-seq,239;GTEx Coexpression,1272",,True
IFNa30h_enhancer_genes,1235,ZNF626,949.0,"ARCHS4 Coexpression,242;Enrichr Queries,1124;GTEx Coexpression,1481",,True
IFNa30h_enhancer_genes,1236,ZNF684,950.7,"ARCHS4 Coexpression,996;Enrichr Queries,720;GTEx Coexpression,1136",,True
IFNa30h_enhancer_genes,1237,RBPJL,950.7,"ARCHS4 Coexpression,1269;Enrichr Queries,1281;GTEx Coexpression,302",,True
IFNa30h_enhancer_genes,1238,HOXA2,950.8,"Literature ChIP-seq,162;ARCHS4 Coexpression,1157;Enrichr Queries,1202;GTEx Coexpression,1282",,True
IFNa30h_enhancer_genes,1239,SOX14,951.3,"ARCHS4 Coexpression,277;Enrichr Queries,1385;GTEx Coexpression,1192",,True
IFNa30h_enhancer_genes,1240,SOX4,951.3,"ARCHS4 Coexpression,918;Enrichr Queries,504;GTEx Coexpression,1432",,True
IFNa30h_enhancer_genes,1241,HOXD9,952.0,"ARCHS4 Coexpression,105;Enrichr Queries,1266;GTEx Coexpression,1485",,True
IFNa30h_enhancer_genes,1242,DBX1,952.3,"ARCHS4 Coexpression,746;Enrichr Queries,1238;GTEx Coexpression,873",,True
IFNa30h_enhancer_genes,1243,ZNF83,954.3,"ARCHS4 Coexpression,1317;Enrichr Queries,1080;ReMap ChIP-seq,271;GTEx Coexpression,1149",,True
IFNa30h_enhancer_genes,1244,CREB3L1,956.3,"ARCHS4 Coexpression,1596;Enrichr Queries,1165;ReMap ChIP-seq,227;GTEx Coexpression,837",,True
IFNa30h_enhancer_genes,1245,GBX2,956.5,"Literature ChIP-seq,147;ARCHS4 Coexpression,805;Enrichr Queries,1294;GTEx Coexpression,1580",,True
IFNa30h_enhancer_genes,1246,ZNF700,956.7,"ARCHS4 Coexpression,1454;Enrichr Queries,249;GTEx Coexpression,1167",,True
IFNa30h_enhancer_genes,1247,ZNF138,957.7,"ARCHS4 Coexpression,1506;Enrichr Queries,902;GTEx Coexpression,465",,True
IFNa30h_enhancer_genes,1248,SOX10,957.8,"ARCHS4 Coexpression,1534;Enrichr Queries,795;ReMap ChIP-seq,183;GTEx Coexpression,1319",,True
IFNa30h_enhancer_genes,1249,ZNF404,958.7,"ARCHS4 Coexpression,1014;Enrichr Queries,1110;GTEx Coexpression,752",,True
IFNa30h_enhancer_genes,1250,ZNF12,959.0,"ARCHS4 Coexpression,1096;Enrichr Queries,781;GTEx Coexpression,1000",,True
IFNa30h_enhancer_genes,1251,ZNF625,959.3,"ARCHS4 Coexpression,925;Enrichr Queries,1069;GTEx Coexpression,884",,True
IFNa30h_enhancer_genes,1252,TWIST1,961.0,"ARCHS4 Coexpression,1545;Enrichr Queries,473;ReMap ChIP-seq,263;GTEx Coexpression,1563",,True
IFNa30h_enhancer_genes,1253,ZNF699,962.7,"ARCHS4 Coexpression,512;Enrichr Queries,911;GTEx Coexpression,1465",,True
IFNa30h_enhancer_genes,1254,HDX,965.3,"ARCHS4 Coexpression,1350;Enrichr Queries,158;GTEx Coexpression,1388",,True
IFNa30h_enhancer_genes,1255,ZNF430,966.3,"ARCHS4 Coexpression,1072;Enrichr Queries,1261;GTEx Coexpression,566",,True
IFNa30h_enhancer_genes,1256,ZNF774,966.7,"ARCHS4 Coexpression,1483;Enrichr Queries,209;GTEx Coexpression,1208",,True
IFNa30h_enhancer_genes,1257,ARX,966.7,"ARCHS4 Coexpression,574;Enrichr Queries,919;GTEx Coexpression,1407",,True
IFNa30h_enhancer_genes,1258,ZNF730,967.5,"ARCHS4 Coexpression,1554;GTEx Coexpression,381",,True
IFNa30h_enhancer_genes,1259,NFATC4,968.3,"ARCHS4 Coexpression,1017;Enrichr Queries,665;GTEx Coexpression,1223",,True
IFNa30h_enhancer_genes,1260,ZNF121,968.3,"ARCHS4 Coexpression,1623;Enrichr Queries,1191;GTEx Coexpression,91",PARD6G,True
IFNa30h_enhancer_genes,1261,CXXC5,969.0,"ARCHS4 Coexpression,1341;GTEx Coexpression,597",,True
IFNa30h_enhancer_genes,1262,POGK,970.0,"ARCHS4 Coexpression,1093;Enrichr Queries,415;GTEx Coexpression,1402",,True
IFNa30h_enhancer_genes,1263,TEAD1,971.3,"ARCHS4 Coexpression,1552;Enrichr Queries,966;ReMap ChIP-seq,180;GTEx Coexpression,1187",,True
IFNa30h_enhancer_genes,1264,RXRB,972.0,"ARCHS4 Coexpression,1185;Enrichr Queries,154;GTEx Coexpression,1577",,True
IFNa30h_enhancer_genes,1265,TEAD3,972.7,"ARCHS4 Coexpression,858;Enrichr Queries,897;GTEx Coexpression,1163",,True
IFNa30h_enhancer_genes,1266,IKZF3,973.0,"ARCHS4 Coexpression,877;Enrichr Queries,790;GTEx Coexpression,1252",,True
IFNa30h_enhancer_genes,1267,TGIF2LX,974.3,"ARCHS4 Coexpression,610;Enrichr Queries,731;GTEx Coexpression,1582",,True
IFNa30h_enhancer_genes,1268,ZNF662,974.3,"ARCHS4 Coexpression,1421;Enrichr Queries,1332;GTEx Coexpression,170",,True
IFNa30h_enhancer_genes,1269,GLI2,976.0,"ARCHS4 Coexpression,289;Enrichr Queries,1290;GTEx Coexpression,1349",,True
IFNa30h_enhancer_genes,1270,ZNF600,976.3,"ARCHS4 Coexpression,575;Enrichr Queries,1351;GTEx Coexpression,1003",,True
IFNa30h_enhancer_genes,1271,REPIN1,977.7,"ARCHS4 Coexpression,1021;Enrichr Queries,1056;GTEx Coexpression,856",,True
IFNa30h_enhancer_genes,1272,MSGN1,978.7,"ARCHS4 Coexpression,1519;Enrichr Queries,730;GTEx Coexpression,687",,True
IFNa30h_enhancer_genes,1273,SOX3,979.3,"ARCHS4 Coexpression,647;Enrichr Queries,1002;GTEx Coexpression,1289",,True
IFNa30h_enhancer_genes,1274,OSR2,979.3,"ARCHS4 Coexpression,117;Enrichr Queries,1259;GTEx Coexpression,1562",,True
IFNa30h_enhancer_genes,1275,ZNF81,980.3,"ARCHS4 Coexpression,1542;Enrichr Queries,741;GTEx Coexpression,658",,True
IFNa30h_enhancer_genes,1276,ATMIN,981.0,"ARCHS4 Coexpression,1165;Enrichr Queries,571;GTEx Coexpression,1207",,True
IFNa30h_enhancer_genes,1277,ZNF527,983.3,"ARCHS4 Coexpression,1417;Enrichr Queries,896;GTEx Coexpression,637",,True
IFNa30h_enhancer_genes,1278,TIGD1,984.0,"ARCHS4 Coexpression,895;GTEx Coexpression,1073",,True
IFNa30h_enhancer_genes,1279,ZNF579,984.0,"ARCHS4 Coexpression,811;Enrichr Queries,1231;GTEx Coexpression,910",,True
IFNa30h_enhancer_genes,1280,ZNF775,984.0,"ARCHS4 Coexpression,886;Enrichr Queries,955;GTEx Coexpression,1111",,True
IFNa30h_enhancer_genes,1281,HOXA10,984.3,"ARCHS4 Coexpression,1209;Enrichr Queries,632;GTEx Coexpression,1112",,True
IFNa30h_enhancer_genes,1282,ZNF548,984.3,"ARCHS4 Coexpression,1143;Enrichr Queries,684;GTEx Coexpression,1126",,True
IFNa30h_enhancer_genes,1283,ZNF726,985.0,"ARCHS4 Coexpression,1381;GTEx Coexpression,589",,True
IFNa30h_enhancer_genes,1284,THRA,985.0,"Literature ChIP-seq,150;ARCHS4 Coexpression,1581;Enrichr Queries,907;GTEx Coexpression,1302",,True
IFNa30h_enhancer_genes,1285,ARNT2,986.3,"ARCHS4 Coexpression,1406;Enrichr Queries,783;GTEx Coexpression,770",,True
IFNa30h_enhancer_genes,1286,ZXDB,987.7,"ARCHS4 Coexpression,1393;Enrichr Queries,734;GTEx Coexpression,836",,True
IFNa30h_enhancer_genes,1287,ZBTB21,988.5,"ARCHS4 Coexpression,1019;GTEx Coexpression,958",,True
IFNa30h_enhancer_genes,1288,AEBP2,988.7,"ARCHS4 Coexpression,1327;Enrichr Queries,791;GTEx Coexpression,848",,True
IFNa30h_enhancer_genes,1289,FOXL2,989.0,"ARCHS4 Coexpression,199;Enrichr Queries,1338;GTEx Coexpression,1430",,True
IFNa30h_enhancer_genes,1290,ZNF76,990.0,"ARCHS4 Coexpression,1283;Enrichr Queries,173;GTEx Coexpression,1514",,True
IFNa30h_enhancer_genes,1291,ZNF835,990.0,"ARCHS4 Coexpression,1536;Enrichr Queries,438;GTEx Coexpression,996",,True
IFNa30h_enhancer_genes,1292,FOXR1,990.7,"ARCHS4 Coexpression,1159;Enrichr Queries,1318;GTEx Coexpression,495",,True
IFNa30h_enhancer_genes,1293,ZNF148,991.0,"ARCHS4 Coexpression,1496;Enrichr Queries,207;GTEx Coexpression,1270",,True
IFNa30h_enhancer_genes,1294,ZNF117,993.0,"ARCHS4 Coexpression,340;Enrichr Queries,1307;GTEx Coexpression,1332",,True
IFNa30h_enhancer_genes,1295,SOHLH1,993.3,"ARCHS4 Coexpression,1281;Enrichr Queries,231;GTEx Coexpression,1468",,True
IFNa30h_enhancer_genes,1296,POU5F2,993.5,"ARCHS4 Coexpression,1008;GTEx Coexpression,979",,True
IFNa30h_enhancer_genes,1297,ZNF728,993.5,"ARCHS4 Coexpression,1059;GTEx Coexpression,928",,True
IFNa30h_enhancer_genes,1298,FOXB2,994.0,"ARCHS4 Coexpression,163;Enrichr Queries,1397;GTEx Coexpression,1422",,True
IFNa30h_enhancer_genes,1299,HSF5,994.3,"ARCHS4 Coexpression,475;Enrichr Queries,1005;GTEx Coexpression,1503",,True
IFNa30h_enhancer_genes,1300,ZNF382,996.0,"ARCHS4 Coexpression,1243;Enrichr Queries,1223;GTEx Coexpression,522",,True
IFNa30h_enhancer_genes,1301,PKNOX2,996.7,"ARCHS4 Coexpression,621;Enrichr Queries,1104;GTEx Coexpression,1265",,True
IFNa30h_enhancer_genes,1302,ZNF281,996.7,"ARCHS4 Coexpression,1313;Enrichr Queries,1041;GTEx Coexpression,636",,True
IFNa30h_enhancer_genes,1303,ZNF782,997.0,"ARCHS4 Coexpression,923;Enrichr Queries,926;GTEx Coexpression,1142",,True
IFNa30h_enhancer_genes,1304,NKX21,997.5,"ARCHS4 Coexpression,1268;GTEx Coexpression,727",,True
IFNa30h_enhancer_genes,1305,ZNF283,997.7,"ARCHS4 Coexpression,1408;Enrichr Queries,463;GTEx Coexpression,1122",,True
IFNa30h_enhancer_genes,1306,ZNF254,999.0,"ARCHS4 Coexpression,1390;Enrichr Queries,437;GTEx Coexpression,1170",,True
IFNa30h_enhancer_genes,1307,SP140L,999.5,"ARCHS4 Coexpression,783;GTEx Coexpression,1216",,True
IFNa30h_enhancer_genes,1308,ZNF449,1000.0,"ARCHS4 Coexpression,1588;Enrichr Queries,161;GTEx Coexpression,1251",,True
IFNa30h_enhancer_genes,1309,THAP12,1003.0,"ARCHS4 Coexpression,1211;GTEx Coexpression,794",,True
IFNa30h_enhancer_genes,1310,ZNF444,1004.0,"ARCHS4 Coexpression,1402;Enrichr Queries,915;GTEx Coexpression,695",,True
IFNa30h_enhancer_genes,1311,ZNF630,1004.0,"ARCHS4 Coexpression,637;GTEx Coexpression,1371",,True
IFNa30h_enhancer_genes,1312,ZNF420,1005.0,"ARCHS4 Coexpression,1333;Enrichr Queries,1286;GTEx Coexpression,395",,True
IFNa30h_enhancer_genes,1313,ZNF182,1005.0,"ARCHS4 Coexpression,1306;Enrichr Queries,157;GTEx Coexpression,1552",,True
IFNa30h_enhancer_genes,1314,ZNF474,1005.0,"ARCHS4 Coexpression,243;Enrichr Queries,1242;GTEx Coexpression,1530",,True
IFNa30h_enhancer_genes,1315,SNAPC5,1006.0,"ARCHS4 Coexpression,557;GTEx Coexpression,1455",,True
IFNa30h_enhancer_genes,1316,ISL2,1007.0,"ARCHS4 Coexpression,976;Enrichr Queries,1322;GTEx Coexpression,723",,True
IFNa30h_enhancer_genes,1317,ZNF423,1008.0,"ARCHS4 Coexpression,1260;Enrichr Queries,1271;GTEx Coexpression,492",,True
IFNa30h_enhancer_genes,1318,CREBL2,1008.0,"ARCHS4 Coexpression,1358;Enrichr Queries,166;GTEx Coexpression,1500",,True
IFNa30h_enhancer_genes,1319,ZNF705D,1008.0,"ARCHS4 Coexpression,1115;Enrichr Queries,656;GTEx Coexpression,1254",,True
IFNa30h_enhancer_genes,1320,ZNF721,1010.0,"ARCHS4 Coexpression,1471;Enrichr Queries,913;GTEx Coexpression,645",,True
IFNa30h_enhancer_genes,1321,ZNF280A,1010.0,"ARCHS4 Coexpression,844;Enrichr Queries,820;GTEx Coexpression,1365",,True
IFNa30h_enhancer_genes,1322,ZNF567,1010.0,"ARCHS4 Coexpression,441;Enrichr Queries,1192;GTEx Coexpression,1396",,True
IFNa30h_enhancer_genes,1323,HOXC8,1010.0,"ARCHS4 Coexpression,622;Enrichr Queries,827;GTEx Coexpression,1581",,True
IFNa30h_enhancer_genes,1324,NPAS1,1010.0,"ARCHS4 Coexpression,972;Enrichr Queries,779;GTEx Coexpression,1279",,True
IFNa30h_enhancer_genes,1325,ZNF780A,1011.0,"ARCHS4 Coexpression,984;Enrichr Queries,1155;GTEx Coexpression,893",,True
IFNa30h_enhancer_genes,1326,ZNF705G,1013.0,"ARCHS4 Coexpression,551;GTEx Coexpression,1474",,True
IFNa30h_enhancer_genes,1327,NEUROD6,1014.0,"ARCHS4 Coexpression,1250;Enrichr Queries,420;GTEx Coexpression,1373",,True
IFNa30h_enhancer_genes,1328,ZNF644,1015.0,"ARCHS4 Coexpression,1532;Enrichr Queries,1081;ReMap ChIP-seq,157;GTEx Coexpression,1290",,True
IFNa30h_enhancer_genes,1329,ZNF181,1015.0,"ARCHS4 Coexpression,1354;Enrichr Queries,1114;GTEx Coexpression,578",,True
IFNa30h_enhancer_genes,1330,ZNF91,1016.0,"ARCHS4 Coexpression,1094;Enrichr Queries,1221;GTEx Coexpression,733",,True
IFNa30h_enhancer_genes,1331,ZFP37,1017.0,"ARCHS4 Coexpression,1590;Enrichr Queries,1197;GTEx Coexpression,263",,True
IFNa30h_enhancer_genes,1332,ZNF799,1018.0,"ARCHS4 Coexpression,1340;Enrichr Queries,876;GTEx Coexpression,839",,True
IFNa30h_enhancer_genes,1333,ZNF879,1019.0,"ARCHS4 Coexpression,1375;GTEx Coexpression,662",,True
IFNa30h_enhancer_genes,1334,TLX2,1019.0,"ARCHS4 Coexpression,710;Enrichr Queries,1384;GTEx Coexpression,963",,True
IFNa30h_enhancer_genes,1335,ZNF544,1019.0,"ARCHS4 Coexpression,1192;Enrichr Queries,767;GTEx Coexpression,1098",,True
IFNa30h_enhancer_genes,1336,ONECUT3,1021.0,"ARCHS4 Coexpression,1315;Enrichr Queries,1194;GTEx Coexpression,555",,True
IFNa30h_enhancer_genes,1337,ZSCAN26,1023.0,"ARCHS4 Coexpression,1295;GTEx Coexpression,751",,True
IFNa30h_enhancer_genes,1338,VSX2,1024.0,"ARCHS4 Coexpression,308;Enrichr Queries,1381;GTEx Coexpression,1382",,True
IFNa30h_enhancer_genes,1339,MTERF3,1025.0,"ARCHS4 Coexpression,1288;GTEx Coexpression,761",,True
IFNa30h_enhancer_genes,1340,ZFP2,1025.0,"ARCHS4 Coexpression,1128;Enrichr Queries,910;GTEx Coexpression,1036",,True
IFNa30h_enhancer_genes,1341,ZNF107,1025.0,"ARCHS4 Coexpression,1510;Enrichr Queries,445;GTEx Coexpression,1120",,True
IFNa30h_enhancer_genes,1342,PROP1,1027.0,"ARCHS4 Coexpression,831;Enrichr Queries,1347;GTEx Coexpression,902",,True
IFNa30h_enhancer_genes,1343,TFDP2,1027.0,"ARCHS4 Coexpression,1097;Enrichr Queries,457;GTEx Coexpression,1526",,True
IFNa30h_enhancer_genes,1344,OLIG2,1027.0,"Literature ChIP-seq,11;ARCHS4 Coexpression,1399;Enrichr Queries,1282;GTEx Coexpression,1415",PARD6G,True
IFNa30h_enhancer_genes,1345,HMGA2,1028.0,"ARCHS4 Coexpression,1150;Enrichr Queries,521;GTEx Coexpression,1413",,True
IFNa30h_enhancer_genes,1346,ZNF17,1028.0,"ARCHS4 Coexpression,1526;Enrichr Queries,477;GTEx Coexpression,1081",,True
IFNa30h_enhancer_genes,1347,ZNF711,1029.0,"ARCHS4 Coexpression,1379;Enrichr Queries,818;GTEx Coexpression,891",,True
IFNa30h_enhancer_genes,1348,ZIC1,1029.0,"ARCHS4 Coexpression,1391;Enrichr Queries,1135;GTEx Coexpression,562",,True
IFNa30h_enhancer_genes,1349,EVX1,1030.0,"ARCHS4 Coexpression,161;Enrichr Queries,1401;GTEx Coexpression,1527",,True
IFNa30h_enhancer_genes,1350,FOXD4L5,1031.0,"ARCHS4 Coexpression,189;Enrichr Queries,1361;GTEx Coexpression,1542",,True
IFNa30h_enhancer_genes,1351,ANKZF1,1031.0,"ARCHS4 Coexpression,1410;Enrichr Queries,116;GTEx Coexpression,1567",,True
IFNa30h_enhancer_genes,1352,CARF,1032.0,"ARCHS4 Coexpression,1006;GTEx Coexpression,1058",,True
IFNa30h_enhancer_genes,1353,PAX7,1033.0,"ARCHS4 Coexpression,809;Enrichr Queries,1088;GTEx Coexpression,1201",,True
IFNa30h_enhancer_genes,1354,ZBTB9,1034.0,"ARCHS4 Coexpression,1236;Enrichr Queries,430;GTEx Coexpression,1435",,True
IFNa30h_enhancer_genes,1355,RAX,1034.0,"ARCHS4 Coexpression,1555;Enrichr Queries,1371;GTEx Coexpression,176",,True
IFNa30h_enhancer_genes,1356,TBR1,1034.0,"ARCHS4 Coexpression,1110;Enrichr Queries,603;GTEx Coexpression,1390",,True
IFNa30h_enhancer_genes,1357,ZNF680,1034.0,"ARCHS4 Coexpression,1429;Enrichr Queries,753;GTEx Coexpression,921",,True
IFNa30h_enhancer_genes,1358,ZNF443,1035.0,"ARCHS4 Coexpression,1351;Enrichr Queries,964;GTEx Coexpression,789",,True
IFNa30h_enhancer_genes,1359,SHOX,1036.0,"ARCHS4 Coexpression,1119;Enrichr Queries,886;GTEx Coexpression,1103",,True
IFNa30h_enhancer_genes,1360,SGSM2,1037.0,"ARCHS4 Coexpression,1414;GTEx Coexpression,659",,True
IFNa30h_enhancer_genes,1361,ZNF362,1037.0,"ARCHS4 Coexpression,1407;Enrichr Queries,871;GTEx Coexpression,833",,True
IFNa30h_enhancer_genes,1362,VAX1,1038.0,"ARCHS4 Coexpression,484;Enrichr Queries,1363;GTEx Coexpression,1267",,True
IFNa30h_enhancer_genes,1363,ZNF789,1038.0,"ARCHS4 Coexpression,1237;Enrichr Queries,408;GTEx Coexpression,1469",,True
IFNa30h_enhancer_genes,1364,ZNF674,1038.0,"ARCHS4 Coexpression,1364;Enrichr Queries,1300;GTEx Coexpression,451",,True
IFNa30h_enhancer_genes,1365,ZNF729,1040.0,"ARCHS4 Coexpression,1160;GTEx Coexpression,920",,True
IFNa30h_enhancer_genes,1366,USF3,1041.0,"ARCHS4 Coexpression,1169;GTEx Coexpression,912",,True
IFNa30h_enhancer_genes,1367,HOXD10,1041.0,"ARCHS4 Coexpression,1371;Enrichr Queries,851;GTEx Coexpression,900",,True
IFNa30h_enhancer_genes,1368,SIX6,1043.0,"ARCHS4 Coexpression,640;Enrichr Queries,1365;GTEx Coexpression,1124",,True
IFNa30h_enhancer_genes,1369,ZNF331,1043.0,"ARCHS4 Coexpression,296;Enrichr Queries,1344;GTEx Coexpression,1489",,True
IFNa30h_enhancer_genes,1370,HOXA5,1044.0,"ARCHS4 Coexpression,922;Enrichr Queries,673;GTEx Coexpression,1536",,True
IFNa30h_enhancer_genes,1371,ZNF551,1044.0,"ARCHS4 Coexpression,1167;Enrichr Queries,881;GTEx Coexpression,1084",,True
IFNa30h_enhancer_genes,1372,KLF17,1044.0,"ARCHS4 Coexpression,871;Enrichr Queries,842;GTEx Coexpression,1420",,True
IFNa30h_enhancer_genes,1373,SOX1,1045.0,"ARCHS4 Coexpression,556;Enrichr Queries,1376;GTEx Coexpression,1203",,True
IFNa30h_enhancer_genes,1374,ZNF486,1045.0,"ARCHS4 Coexpression,1320;Enrichr Queries,1356;GTEx Coexpression,460",,True
IFNa30h_enhancer_genes,1375,PTF1A,1046.0,"ARCHS4 Coexpression,1272;Enrichr Queries,1310;GTEx Coexpression,557",,True
IFNa30h_enhancer_genes,1376,FOXB1,1047.0,"ARCHS4 Coexpression,656;Enrichr Queries,1379;GTEx Coexpression,1106",,True
IFNa30h_enhancer_genes,1377,ZNF507,1047.0,"ARCHS4 Coexpression,1153;Enrichr Queries,1096;GTEx Coexpression,892",,True
IFNa30h_enhancer_genes,1378,ZNF395,1047.0,"ARCHS4 Coexpression,1031;Enrichr Queries,706;GTEx Coexpression,1404",,True
IFNa30h_enhancer_genes,1379,PLAG1,1048.0,"ARCHS4 Coexpression,1258;Enrichr Queries,1161;GTEx Coexpression,725",,True
IFNa30h_enhancer_genes,1380,LBX1,1048.0,"ARCHS4 Coexpression,620;Enrichr Queries,1390;GTEx Coexpression,1135",,True
IFNa30h_enhancer_genes,1381,ZNF525,1049.0,"ARCHS4 Coexpression,997;GTEx Coexpression,1100",,True
IFNa30h_enhancer_genes,1382,CXXC1,1050.0,"ARCHS4 Coexpression,1279;Enrichr Queries,353;GTEx Coexpression,1519",,True
IFNa30h_enhancer_genes,1383,ZFP82,1052.0,"ARCHS4 Coexpression,1558;Enrichr Queries,824;GTEx Coexpression,773",,True
IFNa30h_enhancer_genes,1384,ZNF266,1053.0,"ARCHS4 Coexpression,1430;Enrichr Queries,1319;GTEx Coexpression,409",,True
IFNa30h_enhancer_genes,1385,ZNF23,1053.0,"ARCHS4 Coexpression,1290;Enrichr Queries,1068;GTEx Coexpression,802",,True
IFNa30h_enhancer_genes,1386,DRGX,1054.0,"ARCHS4 Coexpression,662;Enrichr Queries,914;GTEx Coexpression,1585",,True
IFNa30h_enhancer_genes,1387,ZNF211,1054.0,"ARCHS4 Coexpression,1357;Enrichr Queries,356;GTEx Coexpression,1450",,True
IFNa30h_enhancer_genes,1388,ZBTB18,1056.0,"ARCHS4 Coexpression,1524;GTEx Coexpression,588",,True
IFNa30h_enhancer_genes,1389,ATOH8,1056.0,"ARCHS4 Coexpression,1503;Enrichr Queries,943;GTEx Coexpression,722",,True
IFNa30h_enhancer_genes,1390,ZNF605,1057.0,"ARCHS4 Coexpression,1216;Enrichr Queries,605;GTEx Coexpression,1351",,True
IFNa30h_enhancer_genes,1391,SPEN,1059.0,"ARCHS4 Coexpression,920;GTEx Coexpression,1197",,True
IFNa30h_enhancer_genes,1392,ZSCAN2,1059.0,"ARCHS4 Coexpression,1574;Enrichr Queries,589;GTEx Coexpression,1013",,True
IFNa30h_enhancer_genes,1393,FOXE3,1061.0,"ARCHS4 Coexpression,580;Enrichr Queries,1398;GTEx Coexpression,1205",,True
IFNa30h_enhancer_genes,1394,ZNF718,1061.0,"ARCHS4 Coexpression,1621;Enrichr Queries,106;GTEx Coexpression,1456",,True
IFNa30h_enhancer_genes,1395,ZSCAN23,1062.0,"ARCHS4 Coexpression,1516;Enrichr Queries,774;GTEx Coexpression,896",,True
IFNa30h_enhancer_genes,1396,HOXD1,1062.0,"ARCHS4 Coexpression,695;Enrichr Queries,1268;GTEx Coexpression,1224",,True
IFNa30h_enhancer_genes,1397,SOX30,1063.0,"ARCHS4 Coexpression,606;Enrichr Queries,1316;GTEx Coexpression,1266",,True
IFNa30h_enhancer_genes,1398,ZNF286A,1065.0,"ARCHS4 Coexpression,1343;Enrichr Queries,789;GTEx Coexpression,1064",,True
IFNa30h_enhancer_genes,1399,GLIS3,1066.0,"ARCHS4 Coexpression,960;Enrichr Queries,987;GTEx Coexpression,1250",,True
IFNa30h_enhancer_genes,1400,PPARA,1066.0,"ARCHS4 Coexpression,1103;Enrichr Queries,1040;GTEx Coexpression,1056",,True
IFNa30h_enhancer_genes,1401,ZNF561,1069.0,"ARCHS4 Coexpression,1112;Enrichr Queries,1206;GTEx Coexpression,890",,True
IFNa30h_enhancer_genes,1402,ZNF214,1070.0,"ARCHS4 Coexpression,1372;Enrichr Queries,806;GTEx Coexpression,1032",,True
IFNa30h_enhancer_genes,1403,VAX2,1071.0,"ARCHS4 Coexpression,1196;Enrichr Queries,1302;GTEx Coexpression,714",,True
IFNa30h_enhancer_genes,1404,HSF4,1074.0,"ARCHS4 Coexpression,1515;Enrichr Queries,152;GTEx Coexpression,1555",,True
IFNa30h_enhancer_genes,1405,SNAI2,1074.0,"ARCHS4 Coexpression,1610;Enrichr Queries,1151;ReMap ChIP-seq,160;GTEx Coexpression,1375",,True
IFNa30h_enhancer_genes,1406,FOXI2,1074.0,"ARCHS4 Coexpression,1228;Enrichr Queries,1279;GTEx Coexpression,716",,True
IFNa30h_enhancer_genes,1407,ZNF658,1075.0,"ARCHS4 Coexpression,1589;Enrichr Queries,561",,True
IFNa30h_enhancer_genes,1408,MSANTD4,1076.0,"ARCHS4 Coexpression,595;GTEx Coexpression,1556",,True
IFNa30h_enhancer_genes,1409,FOXP4,1076.0,"ARCHS4 Coexpression,1249;Enrichr Queries,634;GTEx Coexpression,1346",,True
IFNa30h_enhancer_genes,1410,DLX1,1077.0,"ARCHS4 Coexpression,958;Enrichr Queries,956;GTEx Coexpression,1316",,True
IFNa30h_enhancer_genes,1411,NRL,1077.0,"ARCHS4 Coexpression,873;Enrichr Queries,1331;GTEx Coexpression,1028",,True
IFNa30h_enhancer_genes,1412,TFAP2D,1078.0,"ARCHS4 Coexpression,691;Enrichr Queries,1100;GTEx Coexpression,1443",,True
IFNa30h_enhancer_genes,1413,TCF7L1,1078.0,"ARCHS4 Coexpression,631;Enrichr Queries,1065;GTEx Coexpression,1539",,True
IFNa30h_enhancer_genes,1414,ZNF736,1079.0,"ARCHS4 Coexpression,759;GTEx Coexpression,1398",,True
IFNa30h_enhancer_genes,1415,ZNF275,1079.0,"ARCHS4 Coexpression,1004;Enrichr Queries,787;GTEx Coexpression,1445",,True
IFNa30h_enhancer_genes,1416,TERB1,1079.0,"ARCHS4 Coexpression,1548;GTEx Coexpression,610",,True
IFNa30h_enhancer_genes,1417,NEUROD4,1080.0,"ARCHS4 Coexpression,1569;Enrichr Queries,594;GTEx Coexpression,1076",,True
IFNa30h_enhancer_genes,1418,SIM1,1083.0,"ARCHS4 Coexpression,546;Enrichr Queries,1143;GTEx Coexpression,1560",,True
