Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa6h_enhancer_genes,789,ISL2,707.3,"ARCHS4 Coexpression,33;Enrichr Queries,1325;GTEx Coexpression,764",PDCD2,True
IFNa6h_enhancer_genes,790,ZFHX3,707.3,"ARCHS4 Coexpression,621;Enrichr Queries,592;GTEx Coexpression,909",,True
IFNa6h_enhancer_genes,791,ASCL1,707.5,"ARCHS4 Coexpression,447;Enrichr Queries,1232;ReMap ChIP-seq,140;GTEx Coexpression,1011",,True
IFNa6h_enhancer_genes,792,ZNF80,707.7,"ARCHS4 Coexpression,704;Enrichr Queries,1210;GTEx Coexpression,209",,True
IFNa6h_enhancer_genes,793,SOX11,708.2,"Literature ChIP-seq,108;ARCHS4 Coexpression,890;Enrichr Queries,959;ReMap ChIP-seq,14;GTEx Coexpression,1570",PRMT2,True
IFNa6h_enhancer_genes,794,FBXL19,708.5,"ARCHS4 Coexpression,838;GTEx Coexpression,579",,True
IFNa6h_enhancer_genes,795,ZNF611,708.7,"ARCHS4 Coexpression,1055;Enrichr Queries,243;GTEx Coexpression,828",,True
IFNa6h_enhancer_genes,796,ZNF16,709.0,"ARCHS4 Coexpression,790;Enrichr Queries,894;GTEx Coexpression,443",,True
IFNa6h_enhancer_genes,797,BNC1,709.0,"ARCHS4 Coexpression,747;Enrichr Queries,860;GTEx Coexpression,520",,True
IFNa6h_enhancer_genes,798,MBD3,710.3,"ARCHS4 Coexpression,859;Enrichr Queries,456;ReMap ChIP-seq,264;GTEx Coexpression,1262",,True
IFNa6h_enhancer_genes,799,JRK,710.5,"ARCHS4 Coexpression,245;GTEx Coexpression,1176",,True
IFNa6h_enhancer_genes,800,ZNF19,710.7,"ARCHS4 Coexpression,872;Enrichr Queries,984;GTEx Coexpression,276",,True
IFNa6h_enhancer_genes,801,TP73,711.0,"ARCHS4 Coexpression,286;Enrichr Queries,898;GTEx Coexpression,949",,True
IFNa6h_enhancer_genes,802,ZNF33B,711.0,"ARCHS4 Coexpression,848;Enrichr Queries,946;GTEx Coexpression,339",,True
IFNa6h_enhancer_genes,803,BPTF,712.0,"ARCHS4 Coexpression,552;GTEx Coexpression,872",,True
IFNa6h_enhancer_genes,804,LHX1,712.0,"ARCHS4 Coexpression,174;Enrichr Queries,1250",,True
IFNa6h_enhancer_genes,805,XPA,712.7,"ARCHS4 Coexpression,368;Enrichr Queries,518;GTEx Coexpression,1252",,True
IFNa6h_enhancer_genes,806,NFE4,713.0,"GTEx Coexpression,713",,True
IFNa6h_enhancer_genes,807,SKOR2,713.5,"ARCHS4 Coexpression,1317;GTEx Coexpression,110",ANHX,True
IFNa6h_enhancer_genes,808,PRDM10,714.0,"ARCHS4 Coexpression,1084;Enrichr Queries,247;GTEx Coexpression,811",,True
IFNa6h_enhancer_genes,809,TIGD5,714.7,"ARCHS4 Coexpression,894;Enrichr Queries,208;GTEx Coexpression,1042",,True
IFNa6h_enhancer_genes,810,ZNF264,715.7,"ARCHS4 Coexpression,963;Enrichr Queries,238;GTEx Coexpression,946",,True
IFNa6h_enhancer_genes,811,TFCP2,716.0,"ARCHS4 Coexpression,703;Enrichr Queries,388;GTEx Coexpression,1057",,True
IFNa6h_enhancer_genes,812,ZNF304,716.3,"ARCHS4 Coexpression,640;Enrichr Queries,1222;GTEx Coexpression,287",,True
IFNa6h_enhancer_genes,813,MECOM,716.3,"Literature ChIP-seq,80;ARCHS4 Coexpression,567;GTEx Coexpression,1502",,True
IFNa6h_enhancer_genes,814,ZNF354B,716.7,"ARCHS4 Coexpression,83;Enrichr Queries,830;GTEx Coexpression,1237",,True
IFNa6h_enhancer_genes,815,SP8,718.0,"ARCHS4 Coexpression,816;Enrichr Queries,1132;GTEx Coexpression,206",,True
IFNa6h_enhancer_genes,816,POU3F4,718.3,"ARCHS4 Coexpression,331;Enrichr Queries,741;GTEx Coexpression,1083",,True
IFNa6h_enhancer_genes,817,FOXD2,718.7,"ARCHS4 Coexpression,647;Enrichr Queries,659;GTEx Coexpression,850",,True
IFNa6h_enhancer_genes,818,ZBED9,720.0,"ARCHS4 Coexpression,664;GTEx Coexpression,776",,True
IFNa6h_enhancer_genes,819,FOXD4,720.3,"ARCHS4 Coexpression,616;Enrichr Queries,1317;GTEx Coexpression,228",,True
IFNa6h_enhancer_genes,820,DDIT3,720.3,"ARCHS4 Coexpression,1215;Enrichr Queries,730;GTEx Coexpression,216",,True
IFNa6h_enhancer_genes,821,NR2F2,720.6,"ARCHS4 Coexpression,1490;ENCODE ChIP-seq,26;Enrichr Queries,788;ReMap ChIP-seq,68;GTEx Coexpression,1231",PDCD2,True
IFNa6h_enhancer_genes,822,TSC22D1,721.0,"ARCHS4 Coexpression,1125;Enrichr Queries,1002;GTEx Coexpression,36",PGBD2,True
IFNa6h_enhancer_genes,823,ELF5,721.4,"Literature ChIP-seq,107;ARCHS4 Coexpression,1464;Enrichr Queries,936;ReMap ChIP-seq,288;GTEx Coexpression,812",,True
IFNa6h_enhancer_genes,824,ZNF425,722.7,"ARCHS4 Coexpression,860;Enrichr Queries,756;GTEx Coexpression,552",,True
IFNa6h_enhancer_genes,825,ZNF599,723.0,"ARCHS4 Coexpression,521;Enrichr Queries,245;GTEx Coexpression,1403",,True
IFNa6h_enhancer_genes,826,ZNF717,723.7,"ARCHS4 Coexpression,2;Enrichr Queries,1354;GTEx Coexpression,815","PGBD2,RPL23AP82",True
IFNa6h_enhancer_genes,827,MXD4,723.7,"ARCHS4 Coexpression,1414;Enrichr Queries,621;GTEx Coexpression,136",,True
IFNa6h_enhancer_genes,828,DBP,725.3,"ARCHS4 Coexpression,749;Enrichr Queries,902;GTEx Coexpression,525",,True
IFNa6h_enhancer_genes,829,ZNF132,725.7,"ARCHS4 Coexpression,1045;Enrichr Queries,330;GTEx Coexpression,802",,True
IFNa6h_enhancer_genes,830,ZNF142,726.3,"ARCHS4 Coexpression,1133;Enrichr Queries,193;GTEx Coexpression,853",,True
IFNa6h_enhancer_genes,831,ZFP28,726.7,"ARCHS4 Coexpression,734;Enrichr Queries,720;GTEx Coexpression,726",,True
IFNa6h_enhancer_genes,832,ZNF26,727.3,"ARCHS4 Coexpression,941;Enrichr Queries,897;GTEx Coexpression,344",,True
IFNa6h_enhancer_genes,833,ZIC4,728.7,"ARCHS4 Coexpression,223;Enrichr Queries,1309;GTEx Coexpression,654",,True
IFNa6h_enhancer_genes,834,LTF,729.0,"ARCHS4 Coexpression,559;GTEx Coexpression,899",,True
IFNa6h_enhancer_genes,835,ZNF559,729.0,"ARCHS4 Coexpression,562;Enrichr Queries,430;GTEx Coexpression,1195",,True
IFNa6h_enhancer_genes,836,PITX2,729.3,"ARCHS4 Coexpression,726;Enrichr Queries,648;GTEx Coexpression,814",,True
IFNa6h_enhancer_genes,837,ZNF235,729.3,"ARCHS4 Coexpression,1608;Enrichr Queries,226;GTEx Coexpression,354",,True
IFNa6h_enhancer_genes,838,TET2,730.0,"ARCHS4 Coexpression,1057;GTEx Coexpression,403",,True
IFNa6h_enhancer_genes,839,ZNF133,730.3,"ARCHS4 Coexpression,236;Enrichr Queries,565;GTEx Coexpression,1390",,True
IFNa6h_enhancer_genes,840,LHX5,731.0,"ARCHS4 Coexpression,733;Enrichr Queries,1268;GTEx Coexpression,192",,True
IFNa6h_enhancer_genes,841,ZNF577,731.7,"ARCHS4 Coexpression,902;Enrichr Queries,431;GTEx Coexpression,862",,True
IFNa6h_enhancer_genes,842,ZNF676,732.0,"ARCHS4 Coexpression,1507;Enrichr Queries,678;GTEx Coexpression,11",VIPR2,True
IFNa6h_enhancer_genes,843,GRHL1,732.3,"ARCHS4 Coexpression,1538;Enrichr Queries,449;GTEx Coexpression,210",,True
IFNa6h_enhancer_genes,844,TAL2,732.3,"ARCHS4 Coexpression,999;Enrichr Queries,665;GTEx Coexpression,533",,True
IFNa6h_enhancer_genes,845,ZNF75A,732.3,"ARCHS4 Coexpression,178;Enrichr Queries,1005;GTEx Coexpression,1014",,True
IFNa6h_enhancer_genes,846,ZXDC,732.7,"ARCHS4 Coexpression,825;Enrichr Queries,223;GTEx Coexpression,1150",,True
IFNa6h_enhancer_genes,847,ATF7,733.5,"ARCHS4 Coexpression,1255;Enrichr Queries,345;ReMap ChIP-seq,178;GTEx Coexpression,1156",,True
IFNa6h_enhancer_genes,848,ZHX3,733.7,"ARCHS4 Coexpression,909;Enrichr Queries,191;GTEx Coexpression,1101",,True
IFNa6h_enhancer_genes,849,TLX1,734.3,"ARCHS4 Coexpression,463;Enrichr Queries,1356;GTEx Coexpression,384",,True
IFNa6h_enhancer_genes,850,ZIM2,735.0,"ARCHS4 Coexpression,545;Enrichr Queries,54;GTEx Coexpression,1606",,True
IFNa6h_enhancer_genes,851,PURG,735.5,"ARCHS4 Coexpression,843;GTEx Coexpression,628",,True
IFNa6h_enhancer_genes,852,ZBTB22,735.7,"ARCHS4 Coexpression,1079;Enrichr Queries,645;GTEx Coexpression,483",,True
IFNa6h_enhancer_genes,853,ZNF383,736.0,"ARCHS4 Coexpression,936;Enrichr Queries,172;GTEx Coexpression,1100",,True
IFNa6h_enhancer_genes,854,ZNF660,736.0,"ARCHS4 Coexpression,786;Enrichr Queries,501;GTEx Coexpression,921",,True
IFNa6h_enhancer_genes,855,RXRG,736.0,"ARCHS4 Coexpression,619;Enrichr Queries,1040;GTEx Coexpression,549",,True
IFNa6h_enhancer_genes,856,SP9,736.0,"ARCHS4 Coexpression,571;GTEx Coexpression,901",,True
IFNa6h_enhancer_genes,857,ZNF414,736.0,"ARCHS4 Coexpression,186;Enrichr Queries,695;GTEx Coexpression,1327",,True
IFNa6h_enhancer_genes,858,DUXA,736.3,"ARCHS4 Coexpression,46;Enrichr Queries,561;GTEx Coexpression,1602",FRG2B,True
IFNa6h_enhancer_genes,859,ZNF736,737.0,"ARCHS4 Coexpression,67;GTEx Coexpression,1407",PGBD2,True
IFNa6h_enhancer_genes,860,ZNF385B,737.7,"ARCHS4 Coexpression,760;Enrichr Queries,153;GTEx Coexpression,1300",,True
IFNa6h_enhancer_genes,861,ZNF114,737.7,"ARCHS4 Coexpression,1266;Enrichr Queries,628;GTEx Coexpression,319",,True
IFNa6h_enhancer_genes,862,ZNF280C,738.0,"ARCHS4 Coexpression,1428;Enrichr Queries,777;GTEx Coexpression,9",ANHX,True
IFNa6h_enhancer_genes,863,ZNF585A,738.7,"ARCHS4 Coexpression,973;Enrichr Queries,809;GTEx Coexpression,434",,True
IFNa6h_enhancer_genes,864,ALX1,739.0,"ARCHS4 Coexpression,148;Enrichr Queries,1091;GTEx Coexpression,978",,True
IFNa6h_enhancer_genes,865,TFEC,740.7,"ARCHS4 Coexpression,583;Enrichr Queries,373;GTEx Coexpression,1266",,True
IFNa6h_enhancer_genes,866,CUX2,741.3,"ARCHS4 Coexpression,373;Enrichr Queries,403;GTEx Coexpression,1448",,True
IFNa6h_enhancer_genes,867,ZNF169,741.3,"ARCHS4 Coexpression,834;Enrichr Queries,815;GTEx Coexpression,575",,True
IFNa6h_enhancer_genes,868,STAT2,741.6,"ARCHS4 Coexpression,808;ENCODE ChIP-seq,115;Enrichr Queries,1274;ReMap ChIP-seq,233;GTEx Coexpression,1278",,True
IFNa6h_enhancer_genes,869,ZFPM2,742.0,"ARCHS4 Coexpression,617;Enrichr Queries,1161;GTEx Coexpression,448",,True
IFNa6h_enhancer_genes,870,IRF9,742.8,"ARCHS4 Coexpression,263;Enrichr Queries,1359;ReMap ChIP-seq,256;GTEx Coexpression,1093",,True
IFNa6h_enhancer_genes,871,FOXN4,743.3,"ARCHS4 Coexpression,648;Enrichr Queries,646;GTEx Coexpression,936",,True
IFNa6h_enhancer_genes,872,ATOH7,743.3,"ARCHS4 Coexpression,292;Enrichr Queries,1140;GTEx Coexpression,798",,True
IFNa6h_enhancer_genes,873,ZNF735,744.0,"ARCHS4 Coexpression,928;GTEx Coexpression,560",,True
IFNa6h_enhancer_genes,874,ZNF574,744.7,"ARCHS4 Coexpression,469;Enrichr Queries,995;GTEx Coexpression,770",,True
IFNa6h_enhancer_genes,875,HMX2,746.0,"ARCHS4 Coexpression,770;Enrichr Queries,1344;GTEx Coexpression,124",MIR5195,True
IFNa6h_enhancer_genes,876,ZNF438,746.3,"ARCHS4 Coexpression,1377;Enrichr Queries,511;GTEx Coexpression,351",,True
IFNa6h_enhancer_genes,877,ZNF711,748.0,"ARCHS4 Coexpression,1385;Enrichr Queries,826;GTEx Coexpression,33",ANHX,True
IFNa6h_enhancer_genes,878,POU2F3,748.3,"ARCHS4 Coexpression,1529;Enrichr Queries,487;GTEx Coexpression,229",,True
IFNa6h_enhancer_genes,879,ZBTB4,749.0,"ARCHS4 Coexpression,1477;Enrichr Queries,459;GTEx Coexpression,311",,True
IFNa6h_enhancer_genes,880,TGIF1,749.0,"ARCHS4 Coexpression,901;Enrichr Queries,784;GTEx Coexpression,562",,True
IFNa6h_enhancer_genes,881,ZC3H8,749.5,"ARCHS4 Coexpression,1239;Enrichr Queries,972;ReMap ChIP-seq,250;GTEx Coexpression,537",,True
IFNa6h_enhancer_genes,882,ARID2,749.5,"ARCHS4 Coexpression,1341;Enrichr Queries,287;ReMap ChIP-seq,93;GTEx Coexpression,1277",,True
IFNa6h_enhancer_genes,883,GATA5,749.7,"ARCHS4 Coexpression,1000;Enrichr Queries,1245;GTEx Coexpression,4",ANHX,True
IFNa6h_enhancer_genes,884,NR2C1,750.0,"ARCHS4 Coexpression,1540;Enrichr Queries,151;GTEx Coexpression,559",,True
IFNa6h_enhancer_genes,885,NR4A1,750.0,"ARCHS4 Coexpression,1053;Enrichr Queries,547;ReMap ChIP-seq,120;GTEx Coexpression,1280",,True
IFNa6h_enhancer_genes,886,ZNF8,751.5,"ARCHS4 Coexpression,1287;Enrichr Queries,216",,True
IFNa6h_enhancer_genes,887,GMEB2,751.7,"ARCHS4 Coexpression,1092;Enrichr Queries,206;GTEx Coexpression,957",,True
IFNa6h_enhancer_genes,888,IRX1,752.7,"ARCHS4 Coexpression,580;Enrichr Queries,783;GTEx Coexpression,895",,True
IFNa6h_enhancer_genes,889,MYBL1,753.0,"Literature ChIP-seq,153;ARCHS4 Coexpression,1454;Enrichr Queries,975;GTEx Coexpression,430",,True
IFNa6h_enhancer_genes,890,IRF3,753.0,"ARCHS4 Coexpression,1168;ENCODE ChIP-seq,78;Enrichr Queries,762;ReMap ChIP-seq,262;GTEx Coexpression,1495",,True
IFNa6h_enhancer_genes,891,FAM200B,753.5,"ARCHS4 Coexpression,334;GTEx Coexpression,1173",,True
IFNa6h_enhancer_genes,892,NR2F1,753.8,"ARCHS4 Coexpression,1010;Enrichr Queries,913;ReMap ChIP-seq,177;GTEx Coexpression,915",,True
IFNa6h_enhancer_genes,893,ZNF557,754.0,"ARCHS4 Coexpression,911;Enrichr Queries,367;GTEx Coexpression,984",,True
IFNa6h_enhancer_genes,894,TBX2,754.3,"ARCHS4 Coexpression,536;Enrichr Queries,603;GTEx Coexpression,1124",,True
IFNa6h_enhancer_genes,895,ZNF536,754.3,"ARCHS4 Coexpression,598;Enrichr Queries,631;GTEx Coexpression,1034",,True
IFNa6h_enhancer_genes,896,ZNF860,754.5,"ARCHS4 Coexpression,1091;GTEx Coexpression,418",,True
IFNa6h_enhancer_genes,897,HOXB3,755.0,"ARCHS4 Coexpression,593;Enrichr Queries,1184;GTEx Coexpression,488",,True
IFNa6h_enhancer_genes,898,ZNF565,755.0,"ARCHS4 Coexpression,905;Enrichr Queries,1043;GTEx Coexpression,317",,True
IFNa6h_enhancer_genes,899,ARID5B,755.7,"ARCHS4 Coexpression,968;Enrichr Queries,957;GTEx Coexpression,342",,True
IFNa6h_enhancer_genes,900,ZNF615,756.3,"ARCHS4 Coexpression,986;Enrichr Queries,562;GTEx Coexpression,721",,True
IFNa6h_enhancer_genes,901,BARX1,756.3,"ARCHS4 Coexpression,870;Enrichr Queries,1391;GTEx Coexpression,8",VIPR2,True
IFNa6h_enhancer_genes,902,PRR12,756.7,"ARCHS4 Coexpression,1049;Enrichr Queries,201;GTEx Coexpression,1020",,True
IFNa6h_enhancer_genes,903,YBX1,757.0,"ARCHS4 Coexpression,737;Enrichr Queries,242;GTEx Coexpression,1292",,True
IFNa6h_enhancer_genes,904,CREB3L1,757.5,"ARCHS4 Coexpression,1600;Enrichr Queries,1170;ReMap ChIP-seq,235;GTEx Coexpression,25",PDCD2,True
IFNa6h_enhancer_genes,905,SCRT1,758.0,"ARCHS4 Coexpression,1481;Enrichr Queries,35",,True
IFNa6h_enhancer_genes,906,BSX,758.0,"ARCHS4 Coexpression,835;Enrichr Queries,1383;GTEx Coexpression,56",PRMT2,True
IFNa6h_enhancer_genes,907,EN2,758.0,"ARCHS4 Coexpression,586;Enrichr Queries,1255;GTEx Coexpression,433",,True
IFNa6h_enhancer_genes,908,RBPJ,758.4,"Literature ChIP-seq,71;ARCHS4 Coexpression,1457;Enrichr Queries,734;ReMap ChIP-seq,72;GTEx Coexpression,1458",,True
IFNa6h_enhancer_genes,909,NFE2L3,759.3,"ARCHS4 Coexpression,449;Enrichr Queries,649;GTEx Coexpression,1180",,True
IFNa6h_enhancer_genes,910,FOXN1,760.0,"ARCHS4 Coexpression,479;Enrichr Queries,992;GTEx Coexpression,809",,True
IFNa6h_enhancer_genes,911,KLF9,760.5,"ARCHS4 Coexpression,1624;Enrichr Queries,573;ReMap ChIP-seq,205;GTEx Coexpression,640",,True
IFNa6h_enhancer_genes,912,HOXB1,760.7,"ARCHS4 Coexpression,343;Enrichr Queries,1181;GTEx Coexpression,758",,True
IFNa6h_enhancer_genes,913,MAFF,761.6,"ARCHS4 Coexpression,1618;ENCODE ChIP-seq,86;Enrichr Queries,636;ReMap ChIP-seq,55;GTEx Coexpression,1413",,True
IFNa6h_enhancer_genes,914,ZNF391,762.0,"ARCHS4 Coexpression,1161;Enrichr Queries,982;GTEx Coexpression,143",,True
IFNa6h_enhancer_genes,915,MXD1,762.0,"ARCHS4 Coexpression,1060;Enrichr Queries,712;GTEx Coexpression,514",,True
IFNa6h_enhancer_genes,916,TFAP2B,763.3,"ARCHS4 Coexpression,499;Enrichr Queries,1107;GTEx Coexpression,684",,True
IFNa6h_enhancer_genes,917,MAF,763.5,"ARCHS4 Coexpression,1437;Enrichr Queries,1220;ReMap ChIP-seq,49;GTEx Coexpression,348",,True
IFNa6h_enhancer_genes,918,ZKSCAN8,763.5,"ARCHS4 Coexpression,785;GTEx Coexpression,742",,True
IFNa6h_enhancer_genes,919,ZNF493,764.3,"ARCHS4 Coexpression,1076;Enrichr Queries,837;GTEx Coexpression,380",,True
IFNa6h_enhancer_genes,920,ZNF490,764.3,"ARCHS4 Coexpression,1438;Enrichr Queries,140;GTEx Coexpression,715",,True
IFNa6h_enhancer_genes,921,ZNF35,764.7,"ARCHS4 Coexpression,858;Enrichr Queries,754;GTEx Coexpression,682",,True
IFNa6h_enhancer_genes,922,PCGF6,764.7,"ARCHS4 Coexpression,1232;Enrichr Queries,362;GTEx Coexpression,700",,True
IFNa6h_enhancer_genes,923,BHLHE41,765.5,"ARCHS4 Coexpression,614;GTEx Coexpression,917",,True
IFNa6h_enhancer_genes,924,TBX15,766.0,"ARCHS4 Coexpression,300;Enrichr Queries,884;GTEx Coexpression,1114",,True
IFNa6h_enhancer_genes,925,ZNF608,767.0,"ARCHS4 Coexpression,356;Enrichr Queries,1194;GTEx Coexpression,751",,True
IFNa6h_enhancer_genes,926,ZNF543,767.0,"ARCHS4 Coexpression,1626;Enrichr Queries,489;GTEx Coexpression,186",,True
IFNa6h_enhancer_genes,927,HMBOX1,767.0,"ARCHS4 Coexpression,1172;Enrichr Queries,563;ReMap ChIP-seq,252;GTEx Coexpression,1081",,True
IFNa6h_enhancer_genes,928,ZNF141,767.3,"ARCHS4 Coexpression,1336;Enrichr Queries,278;GTEx Coexpression,688",,True
IFNa6h_enhancer_genes,929,ZBTB17,767.3,"ARCHS4 Coexpression,807;Enrichr Queries,121;GTEx Coexpression,1374",,True
IFNa6h_enhancer_genes,930,GCM2,768.0,"ARCHS4 Coexpression,132;Enrichr Queries,1301;GTEx Coexpression,871",,True
IFNa6h_enhancer_genes,931,ZNF267,768.3,"ARCHS4 Coexpression,1202;Enrichr Queries,949;GTEx Coexpression,154",,True
IFNa6h_enhancer_genes,932,RLF,770.0,"ARCHS4 Coexpression,1598;Enrichr Queries,94;GTEx Coexpression,618",,True
IFNa6h_enhancer_genes,933,ZNF526,770.0,"ARCHS4 Coexpression,1357;Enrichr Queries,67;GTEx Coexpression,886",,True
IFNa6h_enhancer_genes,934,ZFP92,770.3,"ARCHS4 Coexpression,960;Enrichr Queries,272;GTEx Coexpression,1079",,True
IFNa6h_enhancer_genes,935,ZNF296,770.3,"ARCHS4 Coexpression,287;Enrichr Queries,1173;GTEx Coexpression,851",,True
IFNa6h_enhancer_genes,936,THAP3,770.7,"ARCHS4 Coexpression,346;Enrichr Queries,474;GTEx Coexpression,1492",,True
IFNa6h_enhancer_genes,937,PLAGL1,770.7,"ARCHS4 Coexpression,408;Enrichr Queries,970;GTEx Coexpression,934",,True
IFNa6h_enhancer_genes,938,PROP1,770.7,"ARCHS4 Coexpression,23;Enrichr Queries,1348;GTEx Coexpression,941",RPL23AP82,True
IFNa6h_enhancer_genes,939,KLF2,770.8,"Literature ChIP-seq,156;ARCHS4 Coexpression,1243;Enrichr Queries,717;GTEx Coexpression,967",,True
IFNa6h_enhancer_genes,940,SP5,771.0,"ARCHS4 Coexpression,1273;Enrichr Queries,483;GTEx Coexpression,557",,True
IFNa6h_enhancer_genes,941,ZNF426,771.0,"ARCHS4 Coexpression,863;Enrichr Queries,770;GTEx Coexpression,680",,True
IFNa6h_enhancer_genes,942,ZNF524,771.3,"ARCHS4 Coexpression,916;Enrichr Queries,1349;GTEx Coexpression,49",PDCD2,True
IFNa6h_enhancer_genes,943,ZNF653,771.7,"ARCHS4 Coexpression,1123;Enrichr Queries,679;GTEx Coexpression,513",,True
IFNa6h_enhancer_genes,944,HEY2,772.0,"ARCHS4 Coexpression,349;Enrichr Queries,480;GTEx Coexpression,1487",,True
IFNa6h_enhancer_genes,945,ZNF740,772.3,"ARCHS4 Coexpression,1226;Enrichr Queries,155;ReMap ChIP-seq,255;GTEx Coexpression,1453",,True
IFNa6h_enhancer_genes,946,MYSM1,772.3,"ARCHS4 Coexpression,1199;Enrichr Queries,641;GTEx Coexpression,477",,True
IFNa6h_enhancer_genes,947,ZNF585B,773.0,"ARCHS4 Coexpression,688;Enrichr Queries,607;GTEx Coexpression,1024",,True
IFNa6h_enhancer_genes,948,RORA,775.0,"ARCHS4 Coexpression,866;Enrichr Queries,1072;GTEx Coexpression,387",,True
IFNa6h_enhancer_genes,949,ZNF256,775.7,"ARCHS4 Coexpression,1347;Enrichr Queries,614;GTEx Coexpression,366",,True
IFNa6h_enhancer_genes,950,SIX2,776.0,"ARCHS4 Coexpression,989;Enrichr Queries,1021;ReMap ChIP-seq,89;GTEx Coexpression,1005",,True
IFNa6h_enhancer_genes,951,L3MBTL1,777.0,"ARCHS4 Coexpression,1145;GTEx Coexpression,409",,True
IFNa6h_enhancer_genes,952,ZNF655,777.3,"ARCHS4 Coexpression,1225;Enrichr Queries,8;GTEx Coexpression,1099",PRMT2,True
IFNa6h_enhancer_genes,953,SNAPC2,777.5,"ARCHS4 Coexpression,430;GTEx Coexpression,1125",,True
IFNa6h_enhancer_genes,954,NFE2L1,777.8,"ARCHS4 Coexpression,1314;Enrichr Queries,427;ReMap ChIP-seq,283;GTEx Coexpression,1087",,True
IFNa6h_enhancer_genes,955,FOXG1,778.0,"ARCHS4 Coexpression,871;Enrichr Queries,822;GTEx Coexpression,641",,True
IFNa6h_enhancer_genes,956,RORC,779.3,"ARCHS4 Coexpression,832;Enrichr Queries,744;GTEx Coexpression,762",,True
IFNa6h_enhancer_genes,957,PRMT3,779.3,"ARCHS4 Coexpression,964;Enrichr Queries,361;GTEx Coexpression,1013",,True
IFNa6h_enhancer_genes,958,TBX10,779.7,"ARCHS4 Coexpression,470;Enrichr Queries,887;GTEx Coexpression,982",,True
IFNa6h_enhancer_genes,959,ZNF497,780.3,"ARCHS4 Coexpression,111;Enrichr Queries,1195;GTEx Coexpression,1035",,True
IFNa6h_enhancer_genes,960,SPZ1,782.5,"ARCHS4 Coexpression,255;GTEx Coexpression,1310",,True
IFNa6h_enhancer_genes,961,PRDM4,782.7,"ARCHS4 Coexpression,1407;Enrichr Queries,691;GTEx Coexpression,250",,True
IFNa6h_enhancer_genes,962,HOMEZ,783.3,"ARCHS4 Coexpression,725;Enrichr Queries,277;GTEx Coexpression,1348",,True
IFNa6h_enhancer_genes,963,ZBTB25,783.3,"ARCHS4 Coexpression,1425;Enrichr Queries,543;GTEx Coexpression,382",,True
IFNa6h_enhancer_genes,964,SOX8,783.7,"ARCHS4 Coexpression,8;Enrichr Queries,759;GTEx Coexpression,1584",VIPR2,True
IFNa6h_enhancer_genes,965,DMRTA2,783.7,"ARCHS4 Coexpression,397;Enrichr Queries,1127;GTEx Coexpression,827",,True
IFNa6h_enhancer_genes,966,ZNF619,784.0,"ARCHS4 Coexpression,1144;Enrichr Queries,661;GTEx Coexpression,547",,True
IFNa6h_enhancer_genes,967,SP6,784.7,"ARCHS4 Coexpression,1211;Enrichr Queries,540;GTEx Coexpression,603",,True
IFNa6h_enhancer_genes,968,ZNF675,785.7,"ARCHS4 Coexpression,913;Enrichr Queries,385;GTEx Coexpression,1059",,True
IFNa6h_enhancer_genes,969,ZFP1,786.0,"ARCHS4 Coexpression,880;Enrichr Queries,553;GTEx Coexpression,925",,True
IFNa6h_enhancer_genes,970,MYF6,786.0,"ARCHS4 Coexpression,456;Enrichr Queries,881;GTEx Coexpression,1021",,True
IFNa6h_enhancer_genes,971,POU4F1,786.0,"ARCHS4 Coexpression,165;Enrichr Queries,1138;GTEx Coexpression,1055",,True
IFNa6h_enhancer_genes,972,DRAP1,786.3,"ARCHS4 Coexpression,355;Enrichr Queries,1018;GTEx Coexpression,986",,True
IFNa6h_enhancer_genes,973,HOXB13,788.8,"ARCHS4 Coexpression,93;Enrichr Queries,1242;ReMap ChIP-seq,248;GTEx Coexpression,1572",,True
IFNa6h_enhancer_genes,974,MYF5,789.0,"ARCHS4 Coexpression,427;Enrichr Queries,818;GTEx Coexpression,1122",,True
IFNa6h_enhancer_genes,975,ZNF529,789.0,"ARCHS4 Coexpression,985;Enrichr Queries,356;GTEx Coexpression,1026",,True
IFNa6h_enhancer_genes,976,ZNF396,789.3,"ARCHS4 Coexpression,1151;Enrichr Queries,672;GTEx Coexpression,545",,True
IFNa6h_enhancer_genes,977,PPARG,789.8,"Literature ChIP-seq,9;ARCHS4 Coexpression,1489;Enrichr Queries,683;ReMap ChIP-seq,190;GTEx Coexpression,1578",PRMT2,True
IFNa6h_enhancer_genes,978,ZNF606,790.0,"ARCHS4 Coexpression,944;Enrichr Queries,288;GTEx Coexpression,1138",,True
IFNa6h_enhancer_genes,979,PAX2,792.3,"ARCHS4 Coexpression,700;Enrichr Queries,1276;GTEx Coexpression,401",,True
IFNa6h_enhancer_genes,980,MLXIPL,792.7,"ARCHS4 Coexpression,815;Enrichr Queries,1012;GTEx Coexpression,551",,True
IFNa6h_enhancer_genes,981,ARGFX,793.7,"ARCHS4 Coexpression,1024;Enrichr Queries,296;GTEx Coexpression,1061",,True
IFNa6h_enhancer_genes,982,RFX6,794.7,"ARCHS4 Coexpression,441;Enrichr Queries,535;GTEx Coexpression,1408",,True
IFNa6h_enhancer_genes,983,DEAF1,794.8,"ARCHS4 Coexpression,1589;Enrichr Queries,954;ReMap ChIP-seq,220;GTEx Coexpression,416",,True
